"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genes"
"Cd82",156.0563836755,-0.311814269893333,0.089819967288642,-3.47154735529238,0.000517468054205172,0.0143749581528466,"Cd82"
"Itga1",44.1168227726037,-0.534149842766521,0.154119274916489,-3.46582115089728,0.000528614789722511,0.0146129756749145,"Itga1"
"Ddx3x",120.051239842207,-0.322667730784582,0.0933013359421251,-3.45833987827069,0.000543515244227464,0.0149519460632866,"Ddx3x"
"A630089N07Rik",182.646000903507,0.450109823939214,0.130358303915149,3.45286652572737,0.000554663378607099,0.0151849148143306,"A630089N07Rik"
"Prdx1",3995.19264237808,-0.280456608957846,0.0813463991279637,-3.44768314226998,0.000565416928671466,0.0154048929556788,"Prdx1"
"Lipa",958.441351331887,0.264646330587231,0.0767917792105672,3.44628465843403,0.000568351333016803,0.0154107512162977,"Lipa"
"Metap1",97.1930022265295,-0.349818338139432,0.101852673766502,-3.43455233135454,0.000593533457469461,0.016016924302283,"Metap1"
"Myc",28.1396512053107,0.579416853751085,0.169028921207934,3.42791546920131,0.000608234816553456,0.0163358611630731,"Myc"
"Cd40",185.245689132926,-0.546673524016429,0.159897968900573,-3.41888973184118,0.000628772015659046,0.0168077877959425,"Cd40"
"Srebf2",77.4969939987354,-0.382268523962866,0.111925349945382,-3.4153882400136,0.000636911599635566,0.0169454367846702,"Srebf2"
"Capg",1721.60601491539,-0.174697768598648,0.0512223319882855,-3.41057819543635,0.000648252926751858,0.0171665856817887,"Capg"
"Oat",146.301748454762,0.324835605659675,0.0953196253207697,3.40785650978525,0.000654753154012032,0.0172580749943543,"Oat"
"Mrc1",407.532257247856,0.268173836651043,0.078774739158239,3.40431259457868,0.000663307980218971,0.0174026218699116,"Mrc1"
"Cd44",867.931554254641,-0.259575448830048,0.0762817629248015,-3.40285067986613,0.000666867152141325,0.017415373968594,"Cd44"
"Dennd4a",46.1775162490319,-0.469912348688736,0.138225012335934,-3.39961878640811,0.00067479861782516,0.0175416686569504,"Dennd4a"
"Gpr84",179.840250427902,-0.37230661163604,0.10963286366807,-3.39593985944993,0.000683933852065214,0.0176175142711526,"Gpr84"
"Cyp51",52.6816166040636,-0.420046085997054,0.123648938303711,-3.39708607093189,0.000681075410748101,0.0176175142711526,"Cyp51"
"F7",166.646898899004,-0.303859590830301,0.0897899822251066,-3.38411461167811,0.000714081883151271,0.0183108689222545,"F7"
"Ampd3",37.8959280346413,-0.524758600854894,0.155199169205389,-3.38119465163137,0.000721713970591142,0.0184232120330631,"Ampd3"
"Tnfrsf9",47.3479553577132,-0.630179091889119,0.186835017611859,-3.37291745382702,0.000743762464971901,0.0189009053318196,"Tnfrsf9"
"Mtpn",1221.81399256775,-0.24430776387866,0.0725401678578295,-3.36789631308099,0.000757440765542174,0.0191413695324551,"Mtpn"
"Txnip",140.453088441621,0.345756314074358,0.102690540103682,3.36697337189254,0.000759980262008542,0.0191413695324551,"Txnip"
"Kdelr2",157.815500822993,0.326727055804535,0.097220264652825,3.36068881288568,0.000777483690338226,0.019495575544897,"Kdelr2"
"Slc25a11",152.093349869606,-0.258543888871466,0.0770349121402831,-3.35619113059608,0.000790239352776669,0.0197281339743849,"Slc25a11"
"Ssr1",373.517340786971,0.249380819541307,0.0743990197192111,3.35193690027763,0.000802483068495206,0.0199459278472032,"Ssr1"
"Ptpn12",78.9164746169507,-0.336157072638443,0.100638092307959,-3.34025680464789,0.000837009528159205,0.020713244524359,"Ptpn12"
"Bcl10",175.448011019807,-0.298308013864023,0.0893590706906938,-3.3383070298099,0.000842905548301083,0.0207684597487923,"Bcl10"
"Cuedc2",87.9797702238759,-0.317069801368099,0.0951416719401936,-3.33260699441366,0.000860363815097815,0.0210946292695406,"Cuedc2"
"Fpr1",427.537509928533,-0.340335171924408,0.102154713467084,-3.33156601759811,0.000863588140203535,0.0210946292695406,"Fpr1"
"Slfn2",1259.92735131237,-0.252783578905574,0.0760591481571784,-3.32351314773063,0.000888912324454977,0.0216200263634607,"Slfn2"
"Slc35f6",115.669646676841,0.315567890172233,0.0950860228210602,3.31876211466003,0.000904174199017452,0.021897244383897,"Slc35f6"
"Ly9",58.7984576891574,0.415717893799156,0.125403253134701,3.31504872008875,0.000916271535900834,0.0220491803077777,"Ly9"
"Selplg",642.025254705937,-0.212576403488612,0.0641362145771188,-3.31445198146214,0.000918229495788873,0.0220491803077777,"Selplg"
"Lpcat2",177.761352770479,-0.270466629167061,0.0818035659109994,-3.30629387796277,0.000945388776069132,0.0226055619999315,"Lpcat2"
"Upp1",87.2995186471621,-0.344278773072865,0.10418144718978,-3.30460732078059,0.000951095542426699,0.0226464640291265,"Upp1"
"Tgfbi",596.345471265613,-0.303773839061269,0.0919965509948394,-3.302013344808,0.000959935030379191,0.0226664659048286,"Tgfbi"
"Dnaja1",292.93061468418,-0.241739807447541,0.0732091875127283,-3.30204193845905,0.000959837178455279,0.0226664659048286,"Dnaja1"
"Clic4",395.415138928508,-0.357639479482241,0.108668999871944,-3.29109019042859,0.000997999108016352,0.0233268088620315,"Clic4"
"Hsd3b7",66.6113361772904,-0.365868075446975,0.111306426226572,-3.28703461112142,0.00101248388821167,0.0233268088620315,"Hsd3b7"
"Slc25a1",101.392939728318,-0.314304619180132,0.0955585971374593,-3.28912969209887,0.00100497703917856,0.0233268088620315,"Slc25a1"
"Cd69",232.811973986809,-0.523691262804447,0.159198861934864,-3.28954149822197,0.00100350757614386,0.0233268088620315,"Cd69"
"Slc6a12",39.0682850289817,-0.527421143123934,0.160456555669174,-3.28700277108877,0.00101259837304742,0.0233268088620315,"Slc6a12"
"Rgs1",227.245887132949,-0.408689796257321,0.124228771927558,-3.28981595741478,0.00100252931810285,0.0233268088620315,"Rgs1"
"Fam178a",27.1810301229869,0.461409040906344,0.140929748104219,3.27403580232847,0.00106023177226768,0.0243252366536071,"Fam178a"
"Tgfbr2",241.49458251331,0.255800051446112,0.0781810483675012,3.27189333972201,0.00106829870365354,0.0244114869096961,"Tgfbr2"
"Clec4d",127.243508956302,-0.408114789023874,0.124888018728547,-3.26784581242288,0.00108369386360447,0.0246638278114319,"Clec4d"
"Smpdl3b",58.7225958865628,-0.431674614436645,0.132459509261128,-3.2589175125634,0.00111838180202904,0.0253514786883942,"Smpdl3b"
"Cmklr1",54.4984342701045,0.415816653458585,0.127687140677106,3.25652725288993,0.00112784102899147,0.0254640442681062,"Cmklr1"
"Il2rg",331.807231518099,-0.280705870607389,0.0864781756128193,-3.24597354902776,0.00117049714365395,0.0263222512424085,"Il2rg"
"Irf1",290.827761361813,-0.469410312851858,0.145143584518757,-3.23410996364911,0.00122022463814456,0.0272244607258474,"Irf1"
"Plin2",495.108907910466,-0.19125888006695,0.05913569244434,-3.23423760103878,0.00121967940294737,0.0272244607258474,"Plin2"
"Lman1",64.4567140140929,0.366473509009021,0.113498865614687,3.22887376031711,0.00124278741636841,0.0275112355021866,"Lman1"
"Tpi1",773.665022409864,-0.309441680205108,0.0958079865434633,-3.2298109100198,0.00123872114655645,0.0275112355021866,"Tpi1"
"Vrk1",105.917194145798,-0.350933740149754,0.108900485530792,-3.22251768152609,0.00127069322776784,0.0279109245029471,"Vrk1"
"Marco",704.364838775164,-0.428363369377017,0.132884178137118,-3.22358444310055,0.00126596966759314,0.0279109245029471,"Marco"
"Cd300a",149.584659570425,0.360213292569322,0.111869141546724,3.21995223695243,0.00128211956475598,0.027992638573362,"Cd300a"
"Mfsd12",85.2646085194948,0.328601981152196,0.102067207873494,3.219466741556,0.00128429257615566,0.027992638573362,"Mfsd12"
"Ppapdc1b",26.0755165165608,0.472845198330571,0.147493893187819,3.20586288768206,0.00134658135663477,0.0291359060308769,"Ppapdc1b"
"Sgms2",59.0648623227753,-0.402280841925163,0.125486594452831,-3.20576746607284,0.00134702794778361,0.0291359060308769,"Sgms2"
"Cyth2",50.174762119033,-0.387559484967544,0.121059160467825,-3.20140568850674,0.0013675883594489,0.0294681491748931,"Cyth2"
"Fam129b",257.644914036966,-0.364992278828824,0.114436799936846,-3.18946596750566,0.00142535920879349,0.0305966311978512,"Fam129b"
"Elk3",32.4128386621495,-0.435223169146552,0.136538128220763,-3.18755775268032,0.00143479801522388,0.0306830201972594,"Elk3"
"Aars",80.8144389096916,0.344268166464783,0.108077177259087,3.18539191340545,0.00144558092795625,0.0307973951831882,"Aars"
"Ccdc47",57.6345848853073,0.393473925772394,0.123803427820963,3.17821511647814,0.00148184762474153,0.0314517995858062,"Ccdc47"
"Rab11fip1",317.651260135011,-0.34260714919655,0.107919636830404,-3.17465068692695,0.00150016975762292,0.0317218731957055,"Rab11fip1"
"Mxd1",41.4433889125749,-0.461675632639719,0.145651661050834,-3.16972445977522,0.0015258355610874,0.0321446473036516,"Mxd1"
"Ccl22",1406.22406500809,-0.322604563780821,0.101846535250769,-3.16755560693839,0.0015372630784301,0.0322654439461606,"Ccl22"
"Prdm1",70.2140957090342,-0.441998161477404,0.139590329710896,-3.16639528248712,0.0015434090532368,0.0322749044453615,"Prdm1"
"Ier2",106.21855160485,-0.420344422030729,0.132827765520194,-3.16458249812855,0.00155305626741075,0.0323572421596203,"Ier2"
"Gpr108",66.8717947675415,0.367087241009049,0.116114459951589,3.16142572735641,0.00156998851176609,0.0325902010849026,"Gpr108"
"AW112010",251.212160961165,-0.496618714877868,0.157165223188861,-3.15985117318922,0.00157849746824428,0.0326472450822639,"AW112010"
"Zc3h12c",117.725399808401,-0.400941229927677,0.127230128780814,-3.15130727108198,0.00162541394276134,0.0334953484131945,"Zc3h12c"
"Ero1lb",29.9896103623637,0.439894264958065,0.13966984343463,3.14952930525728,0.0016353370621106,0.0335777359818145,"Ero1lb"
"Tmem104",39.9748308870915,0.396812769102627,0.126174902693097,3.144942144856,0.0016611967825568,0.0337558241742291,"Tmem104"
"Bet1",32.3058578072329,0.473250953968247,0.150485776922927,3.1448218140285,0.00166188017374447,0.0337558241742291,"Bet1"
"Ssr4",224.693528293532,0.364284536257886,0.115771459207108,3.14658326631441,0.00165190218569293,0.0337558241742291,"Ssr4"
"Ly6c2",27.0066959306098,-0.585981017634155,0.186588979573937,-3.14049103528087,0.00168664869484568,0.0341365648346088,"Ly6c2"
"Atf4",170.107570672178,0.251934860066261,0.0802675970202846,3.13868695985247,0.00169706636922395,0.0342251783430324,"Atf4"
"Tank",216.761581249143,-0.26388343967838,0.084129395746964,-3.13663776300096,0.00170897127854919,0.0343430504806322,"Tank"
"Ldlr",121.951880597975,-0.399826170106815,0.127558934407159,-3.13444269478293,0.00172180880403837,0.0344787649911147,"Ldlr"
"Vps13c",50.951519653572,0.398916326476962,0.127407237743527,3.13103347613569,0.00174192303088703,0.0347587247043549,"Vps13c"
"Grk4",160.729636143876,0.38215284846136,0.12219325965811,3.12744622355277,0.00176332074788223,0.0350622409763109,"Grk4"
"Csrnp1",58.083990601392,-0.516838526167323,0.16555977539279,-3.12176387616573,0.00179771060868992,0.0352513011053486,"Csrnp1"
"Sqstm1",1220.16730577205,-0.304378863464691,0.0974162908462769,-3.12451706814624,0.00178097189125213,0.0352513011053486,"Sqstm1"
"Myl12b",405.144854119537,-0.261150297569936,0.0836520879649248,-3.12186227413039,0.00179710989068702,0.0352513011053486,"Myl12b"
"Mmp14",132.65062298122,-0.385386700652807,0.123446861682601,-3.1218833383038,0.00179698131822242,0.0352513011053486,"Mmp14"
"Thbs1",436.525561504699,-0.550753136678972,0.177098923444898,-3.10986157321465,0.00187175040723958,0.0365765846821611,"Thbs1"
"Eif4e",231.657529705262,-0.280285545836784,0.0904538137515703,-3.0986592406881,0.00194398469009702,0.0378575987586936,"Eif4e"
"Cav2",126.320919386233,-0.35355299719198,0.114176079765551,-3.09655926108135,0.00195780724406667,0.0379962111374171,"Cav2"
"Ifitm1",63.9800858316759,-0.577722669393704,0.186693111589529,-3.09450447568685,0.00197141960229868,0.0381298118983844,"Ifitm1"
"Cybb",1376.98229462194,-0.209115098096785,0.0676034695930505,-3.09325984828272,0.00197970709334266,0.0381598642788192,"Cybb"
"Tbc1d2",83.0448032811405,0.344334431707387,0.111413366816673,3.09060251517197,0.00199750837145116,0.0383724743763178,"Tbc1d2"
"Ccrl2",534.315234178233,-0.36801194323129,0.119480860997172,-3.08009115568727,0.00206937249240192,0.0396186956568976,"Ccrl2"
"Stard5",67.5382976626598,-0.381415323816127,0.124354860261228,-3.06715252636607,0.00216108553440113,0.0412352583281184,"Stard5"
"Gm6377",99.8362185821782,-0.422578281769095,0.137918436516931,-3.06397239151721,0.002184190659793,0.0415362700303589,"Gm6377"
"Paf1",53.5784937614432,-0.360379439774237,0.117975930621172,-3.05468613705146,0.00225296161418719,0.0427007808280896,"Paf1"
"Pgam1",1434.24125221812,-0.169107323069325,0.0554123971976405,-3.05179583669998,0.00227476765397103,0.0429703609835128,"Pgam1"
"6430548M08Rik",25.4058857280818,0.509506882983269,0.167146502458251,3.04826529714871,0.00230166629364269,0.0433340295218375,"6430548M08Rik"
"Krtcap2",59.7857884101395,0.45677023863595,0.149917152861416,3.04681772510841,0.00231277909497401,0.0433990699709196,"Krtcap2"
"Apobec1",47.2813149673952,0.415104729265605,0.136692970291481,3.0367672044908,0.00239130058896406,0.04446325256293,"Apobec1"
"Syngr1",50.8658971242719,0.436957297231336,0.143888133505218,3.03678480349104,0.00239116098609066,0.04446325256293,"Syngr1"
"Cops6",136.620734222662,-0.285845924741069,0.0941351122724327,-3.03654946428293,0.00239302841568619,0.04446325256293,"Cops6"
"Lman2",288.249167771554,0.232396518453629,0.0766039550109166,3.03374046967303,0.00241542124460798,0.0445150000546685,"Lman2"
"Actb",13943.959568621,-0.129315560970101,0.0426186433556299,-3.03424864773455,0.00241135597873818,0.0445150000546685,"Actb"
"Mdm2",143.601497726861,-0.346101739666043,0.114102740980397,-3.03324649953418,0.00241937886303828,0.0445150000546685,"Mdm2"
"H3f3b",2050.72736348955,-0.327692195861532,0.108149842869852,-3.02998309720966,0.00244567425536155,0.044853190955126,"H3f3b"
"Slc9a3r1",100.370640888565,-0.327320856249891,0.108352061187015,-3.02090105775594,0.00252023698965771,0.0460715581302912,"Slc9a3r1"
"Icam1",1324.30972416379,-0.317260352432136,0.105261224105474,-3.01402871882085,0.00257803400893109,0.0469765875518086,"Icam1"
"Wars",62.7467109480476,0.340976490219927,0.113175107956626,3.01282231027872,0.00258830419918955,0.0470125637718179,"Wars"
"Gadd45b",134.46604637032,-0.421837594080473,0.140190566823708,-3.00902980591369,0.0026208340280532,0.0474513304695766,"Gadd45b"
"Ncf1",407.768523072282,-0.24884180883564,0.0827410439152207,-3.00747726957145,0.00263425824088947,0.0475424886978364,"Ncf1"
"Kdm6b",65.4911530849957,-0.393909264658162,0.131331443349815,-2.9993522846539,0.00270554279687771,0.0483669117662649,"Kdm6b"
"Qpct",70.8263719479271,0.316667563388897,0.105573804465776,2.99948993020851,0.00270432062793764,0.0483669117662649,"Qpct"
"Brd2",254.931394911679,-0.264898783028028,0.0882674898675029,-3.00109115400997,0.00269014021948656,0.0483669117662649,"Brd2"
"Nfkbib",135.100253805646,-0.360212794648575,0.120259876466769,-2.99528658461671,0.00274187096666979,0.0488622099626344,"Nfkbib"
"Tuba4a",93.1571335171643,-0.286794690271244,0.0958820592367469,-2.99111942895496,0.00277956761824614,0.0493787137699086,"Tuba4a"
"Celf1",64.2722063202428,-0.337757616471822,0.112986345877959,-2.98936666946153,0.00279556427257031,0.0495076960395498,"Celf1"
"Tvp23b",33.8833118393313,0.404964210570917,0.135553242974632,2.98749186433484,0.00281276781069834,0.0496571812561605,"Tvp23b"
"Ccr5",232.795941484962,0.241488826083111,0.0808903805891358,2.98538372949064,0.00283222786041895,0.0498454511956342,"Ccr5"
"Scd2",182.322375842461,-0.35413407903604,0.118808614023482,-2.98071046402449,0.00287580550124377,0.0504556958995309,"Scd2"
"Malat1",657.583331457781,0.372623217705597,0.125456332645185,2.97014275683834,0.00297661388962938,0.0520631818287953,"Malat1"
"Etf1",139.660258888804,-0.245546084642367,0.0827916739061145,-2.96583065732933,0.00301866653692024,0.0526362561991601,"Etf1"
"Nans",101.259456530142,0.289990287502379,0.0978459694379547,2.96374280073197,0.0030392219261288,0.0528321185747605,"Nans"
"Gsn",563.072943520262,-0.237992373486569,0.0805489701256718,-2.95462962611758,0.00313044614058722,0.0542514932070575,"Gsn"
"Slc16a10",73.6250502387864,-0.420795348645008,0.142578317979939,-2.95132776572814,0.0031641095646303,0.0546677100693899,"Slc16a10"
"F11r",102.135037055369,-0.361875251325694,0.12283903764188,-2.94593036767913,0.00321984875931137,0.0554616502097798,"F11r"
"Pgk1",739.699372044823,-0.245864143005255,0.0835174578855552,-2.94386526158597,0.00324141082003389,0.0556638639913093,"Pgk1"
"Hck",214.31490929099,-0.227763733740409,0.0775736151074447,-2.93609796868357,0.00332369335649479,0.0567863683910806,"Hck"
"Grb2",53.0140494052501,0.323003526547499,0.110022075144506,2.93580652903755,0.00332681741765286,0.0567863683910806,"Grb2"
"Os9",122.943760098294,0.253426795247141,0.086500693827766,2.92976604039439,0.00339217298939758,0.0577280610538021,"Os9"
"Irak3",66.0556242195927,-0.366605205694833,0.12530363376289,-2.9257348305521,0.00343643710365762,0.0583062546899034,"Irak3"
"Eif4a1",1025.97581091763,-0.195600740921267,0.0669250423950772,-2.92268385526873,0.0034702867319735,0.0587048206271458,"Eif4a1"
"Dcbld2",28.843630736107,-0.415756534795846,0.14259243108019,-2.91569848165389,0.00354893291988692,0.0598565561220214,"Dcbld2"
"Rnf19a",48.8253341042154,-0.350304420880337,0.120205190573342,-2.91422041934705,0.00356578042005075,0.0599622481911798,"Rnf19a"
"Acot7",109.275563971105,-0.273516308138149,0.0942347514385139,-2.90249938544818,0.00370197886230435,0.0620683852446116,"Acot7"
"Slc24a6",39.1316571690007,0.401384854274363,0.138362445070627,2.90096676211147,0.00372013335575548,0.0621210791588223,"Slc24a6"
"Ezr",115.324765686723,-0.28172165466471,0.0971325024280002,-2.90038501657606,0.00372704551155807,0.0621210791588223,"Ezr"
"Matk",25.6951696576441,-0.418715909485221,0.144696882756479,-2.89374519691561,0.0038067693939195,0.0630788367115257,"Matk"
"Csf1r",791.321973865805,-0.290626449841851,0.100411308983702,-2.8943597368004,0.00379932610540409,0.0630788367115257,"Csf1r"
"Rab8b",359.431451824608,-0.244357780009026,0.0845889941963256,-2.8887656406209,0.00386757204377021,0.0638995066240401,"Rab8b"
"Nov",321.966374215252,0.236874685089105,0.0822033708715475,2.88156899866369,0.00395700587383614,0.0651134822723742,"Nov"
"H2-Oa",29.8990449994219,-0.500603866412158,0.173759841681652,-2.88101014346756,0.00396402883076921,0.0651134822723742,"H2-Oa"
"4930470H14Rik",63.7148136402418,0.428521487724426,0.148823037281062,2.87940291740676,0.0039842894615375,0.065257134042003,"4930470H14Rik"
"Gpnmb",1995.22373615101,0.364447913945891,0.127056398203005,2.86839481600598,0.00412560351221619,0.0673769311346661,"Gpnmb"
"Sc4mol",96.8862710162011,-0.273932799170805,0.096018531176368,-2.8529159508558,0.0043320077530619,0.0705445055649477,"Sc4mol"
"Tmed3",139.577696311583,0.261396377913937,0.0917685596358156,2.84843064935628,0.00439354277561982,0.0712963179509342,"Tmed3"
"Plscr1",221.749595929987,-0.327106310478101,0.114902600366073,-2.84681381827704,0.00441591805201657,0.0712963179509342,"Plscr1"
"Jak2",69.5108098124888,-0.330659838103124,0.116119363919748,-2.84758568201983,0.00440522340165091,0.0712963179509342,"Jak2"
"Bnip3",77.1958574001266,-0.490514647653068,0.172486728130424,-2.84378197076223,0.0044581542980997,0.0717737511571904,"Bnip3"
